codigo_producto,nombre_producto,categoria,stock_actual,stock_minimo,cantidad_vendida,fecha_venta,dias_para_vencer,stock_norm,ventas_norm,nivel_rotacion,indice_rotacion,urgencia_stock,riesgo_vencimiento,rotacion_num,demanda_norm,prioridad
P0231,Ramen coreano,Comida Asiatica,175,52,63,2025-08-02,117,0.5729166666666666,0.4228187919463087,Media,0.36,0.29714285714285715,0,0.5,0.4228187919463087,0.43627420901246405
P0303,Arena para gato,Mascotas,295,25,84,2025-08-19,288,0.9895833333333334,0.5637583892617449,Media,0.2847457627118644,0.0847457627118644,0,0.5,0.5637583892617449,0.43607666932089634
P0280,Incienso japones,Decoracion,284,38,78,2025-02-21,27,0.9513888888888888,0.5234899328859061,Media,0.2746478873239437,0.13380281690140844,1,0.5,0.5234899328859061,0.43380754324605353
P0341,Lapicero gel,Papeleria,247,11,86,2025-05-30,235,0.8229166666666666,0.5771812080536912,Media,0.3481781376518219,0.044534412955465584,0,0.5,0.5771812080536913,0.4320612450072005
P0151,Farol decorativo,Decoracion,119,40,57,2025-01-01,319,0.3784722222222222,0.3825503355704698,Media,0.4789915966386555,0.33613445378151263,0,0.5,0.3825503355704698,0.4319919914274435
P0198,Plato para mascotas,Mascotas,151,34,68,2025-05-26,293,0.48958333333333337,0.4563758389261745,Media,0.4503311258278146,0.2251655629139073,0,0.5,0.4563758389261745,0.4319458642606338
P0264,Fideos udon,Comida Asiatica,243,12,85,2025-05-09,264,0.8090277777777778,0.5704697986577181,Media,0.3497942386831276,0.04938271604938271,0,0.5,0.5704697986577181,0.43101748280719193
P0448,Ramen coreano,Comida Asiatica,118,26,68,2025-03-10,165,0.375,0.4563758389261745,Media,0.576271186440678,0.22033898305084745,0,0.5,0.4563758389261745,0.4309805482880218
P0329,Palillos chinos,Cocina,96,12,77,2025-07-19,87,0.2986111111111111,0.5167785234899329,Media,0.8020833333333334,0.125,0,0.5,0.5167785234899329,0.4300335570469799
P0462,Mini ventilador USB,Electronica,223,47,67,2025-02-23,298,0.7395833333333333,0.44966442953020136,Media,0.3004484304932735,0.21076233183856502,0,0.5,0.44966442953020136,0.42705179522677345
P0275,Lapicero gel,Papeleria,274,7,85,2025-10-09,328,0.9166666666666666,0.5704697986577181,Media,0.3102189781021898,0.025547445255474453,0,0.5,0.5704697986577181,0.4262504286484103
P0182,Plato para mascotas,Mascotas,210,30,73,2025-07-20,296,0.6944444444444444,0.4899328859060403,Media,0.3476190476190476,0.14285714285714285,0,0.5,0.4899328859060403,0.4255512943432407
P0224,Pijama,Ropa,280,33,75,2025-10-15,130,0.9375,0.5033557046979865,Media,0.26785714285714285,0.11785714285714285,0,0.5,0.5033557046979866,0.42457813998082455
P0228,Escoba plegable,Hogar,217,31,72,2025-03-01,145,0.71875,0.4832214765100671,Media,0.3317972350230415,0.14285714285714285,0,0.5,0.48322147651006714,0.4235378715244487
P0365,Ramen coreano,Comida Asiatica,191,50,60,2025-12-30,188,0.6284722222222222,0.40268456375838924,Media,0.31413612565445026,0.2617801047120419,0,0.5,0.40268456375838924,0.42316139006992515
P0355,Caja multiuso,Hogar,91,23,60,2025-11-01,319,0.28125,0.40268456375838924,Media,0.6593406593406593,0.25274725274725274,0,0.5,0.40268456375838924,0.4213548196769673
P0152,Cable Tipo C,Electronica,158,51,53,2025-05-17,202,0.5138888888888888,0.35570469798657717,Media,0.33544303797468356,0.3227848101265823,0,0.5,0.35570469798657717,0.4212683714212896
P0118,Ramen coreano,Comida Asiatica,77,14,67,2025-08-21,109,0.2326388888888889,0.44966442953020136,Media,0.8701298701298701,0.18181818181818182,0,0.5,0.44966442953020136,0.4212629652226968
P0288,Crema hidratante,Belleza,155,23,69,2025-06-24,49,0.5034722222222222,0.46308724832214765,Media,0.44516129032258067,0.14838709677419354,0,0.5,0.46308724832214765,0.418603593851483
P0200,Incienso japones,Decoracion,207,43,63,2025-10-29,344,0.6840277777777778,0.4228187919463087,Media,0.30434782608695654,0.20772946859903382,0,0.5,0.4228187919463087,0.4183915313036994
P0161,Sarten antiadherente,Cocina,203,42,63,2025-05-12,264,0.6701388888888888,0.4228187919463087,Media,0.3103448275862069,0.20689655172413793,0,0.5,0.4228187919463087,0.4182249479287202
P0493,Farol decorativo,Decoracion,289,6,81,2025-12-22,138,0.9687499999999999,0.5436241610738255,Media,0.28027681660899656,0.020761245674740483,0,0.5,0.5436241610738255,0.4172394974570957
P0305,Organizador plastico,Hogar,75,6,75,2025-11-19,180,0.22569444444444442,0.5033557046979865,Media,1.0,0.08,0,0.5,0.5033557046979866,0.417006711409396
P0422,Mascarilla coreana,Belleza,254,53,62,2025-04-16,363,0.8472222222222222,0.4161073825503356,Media,0.2440944881889764,0.20866141732283464,0,0.5,0.4161073825503356,0.41656449822966757
P0164,Stickers decorativos,Papeleria,264,76,54,2025-09-06,239,0.8819444444444444,0.3624161073825503,Media,0.20454545454545456,0.2878787878787879,0,0.5,0.3624161073825503,0.41630058979052265
P0232,Repisa modular,Hogar,81,15,64,2025-07-24,209,0.2465277777777778,0.42953020134228187,Media,0.7901234567901234,0.18518518518518517,0,0.5,0.42953020134228187,0.4158960974397216
P0270,Polo basico,Ropa,185,17,73,2025-09-02,77,0.6076388888888888,0.4899328859060403,Media,0.3945945945945946,0.0918918918918919,0,0.5,0.4899328859060403,0.41535824415019046
P0122,Crema hidratante,Belleza,104,28,55,2025-05-17,247,0.3263888888888889,0.36912751677852346,Media,0.5288461538461539,0.2692307692307692,0,0.5,0.3691275167785235,0.41458440887971093
P0354,Taza termica,Cocina,238,62,55,2025-09-11,24,0.7916666666666666,0.36912751677852346,Media,0.23109243697478993,0.2605042016806723,1,0.5,0.3691275167785235,0.41283909536969154
P0054,Incienso japones,Decoracion,273,57,60,2025-04-18,5,0.9131944444444444,0.40268456375838924,Media,0.21978021978021978,0.2087912087912088,1,0.5,0.40268456375838924,0.41256361088575855
P0156,Incienso japones,Decoracion,186,33,63,2025-05-30,154,0.611111111111111,0.4228187919463087,Media,0.3387096774193548,0.1774193548387097,0,0.5,0.4228187919463087,0.4123295085516345
P0004,Mini ventilador USB,Electronica,245,53,59,2025-06-19,188,0.8159722222222222,0.3959731543624161,Media,0.24081632653061225,0.2163265306122449,0,0.5,0.3959731543624161,0.4120572524311738
P0383,Palillos chinos,Cocina,276,16,74,2025-01-08,297,0.923611111111111,0.4966442953020134,Media,0.26811594202898553,0.057971014492753624,0,0.5,0.4966442953020134,0.41058749148915474
P0393,Pijama,Ropa,222,7,76,2025-10-13,277,0.736111111111111,0.5100671140939598,Media,0.34234234234234234,0.03153153153153153,0,0.5,0.5100671140939598,0.40932644053449424
P0434,Organizador plastico,Hogar,277,39,65,2025-11-07,301,0.9270833333333333,0.436241610738255,Media,0.23465703971119134,0.1407942238267148,0,0.5,0.436241610738255,0.40903132798681946
P0356,Vaporizador de bambu,Cocina,161,34,58,2025-04-27,356,0.5243055555555556,0.38926174496644295,Media,0.36024844720496896,0.2111801242236025,0,0.5,0.38926174496644295,0.4090145483346534
P0024,Incienso japones,Decoracion,243,48,59,2025-06-09,96,0.8090277777777778,0.3959731543624161,Media,0.24279835390946503,0.19753086419753085,0,0.5,0.3959731543624161,0.408298119148231
P0043,Taza termica,Cocina,44,68,49,2025-01-17,172,0.11805555555555554,0.32885906040268453,Baja,1.1136363636363635,1.5454545454545454,0,0.0,0.3288590604026846,0.40774862721171445
P0424,Polo basico,Ropa,286,55,59,2025-07-02,41,0.9583333333333333,0.3959731543624161,Media,0.2062937062937063,0.19230769230769232,0,0.5,0.3959731543624161,0.40725348477026324
P0240,Medias termicas,Ropa,213,12,72,2025-06-27,348,0.704861111111111,0.4832214765100671,Media,0.3380281690140845,0.056338028169014086,0,0.5,0.48322147651006714,0.40623404858682294
P0294,Te verde japones,Comida Asiatica,173,7,73,2025-05-16,353,0.5659722222222222,0.4899328859060403,Media,0.42196531791907516,0.04046242774566474,0,0.5,0.4899328859060403,0.40507235132094505
P0358,Ramen coreano,Comida Asiatica,260,51,57,2025-04-28,301,0.8680555555555555,0.3825503355704698,Media,0.21923076923076923,0.19615384615384615,0,0.5,0.3825503355704698,0.40399586990191017
P0254,Stickers decorativos,Papeleria,93,6,70,2025-05-25,345,0.2881944444444444,0.4697986577181208,Media,0.7526881720430108,0.06451612903225806,0,0.5,0.4697986577181208,0.40384282312188785
P0477,Crema hidratante,Belleza,21,35,34,2025-12-04,248,0.038194444444444434,0.22818791946308725,Baja,1.619047619047619,1.6666666666666667,0,0.0,0.22818791946308725,0.40178970917225953
P0311,Mini ventilador USB,Electronica,173,18,65,2025-04-20,336,0.5659722222222222,0.436241610738255,Media,0.37572254335260113,0.10404624277456648,0,0.5,0.436241610738255,0.40168173177638977
P0176,Farol decorativo,Decoracion,36,61,31,2025-05-14,219,0.09027777777777778,0.2080536912751678,Baja,0.8611111111111112,1.6944444444444444,0,0.0,0.2080536912751678,0.40130499627143923
P0397,Palillos chinos,Cocina,221,20,66,2025-09-05,156,0.7326388888888888,0.44295302013422816,Media,0.2986425339366516,0.09049773755656108,0,0.5,0.4429530201342282,0.40098545355158066
P0101,Cepillo facial,Belleza,238,18,66,2025-03-16,103,0.7916666666666666,0.44295302013422816,Media,0.2773109243697479,0.07563025210084033,0,0.5,0.4429530201342282,0.3980119564604365
P0374,Cable Tipo C,Electronica,298,28,61,2025-03-02,354,0.9999999999999999,0.4093959731543624,Media,0.20469798657718122,0.09395973154362416,0,0.5,0.40939597315436244,0.39161073825503356
P0001,Mascarilla coreana,Belleza,45,76,26,2025-04-13,122,0.12152777777777778,0.174496644295302,Baja,0.5777777777777777,1.6888888888888889,0,0.0,0.174496644295302,0.3901267710663684
P0407,Ramen coreano,Comida Asiatica,295,13,64,2025-06-10,308,0.9895833333333334,0.42953020134228187,Media,0.21694915254237288,0.04406779661016949,0,0.5,0.42953020134228187,0.38767261972471845
P0371,Te verde japones,Comida Asiatica,163,18,57,2025-06-14,314,0.53125,0.3825503355704698,Media,0.3496932515337423,0.11042944785276074,0,0.5,0.3825503355704698,0.38685099024169306
P0069,Escoba plegable,Hogar,114,11,58,2025-04-24,75,0.3611111111111111,0.38926174496644295,Media,0.5087719298245614,0.09649122807017543,0,0.5,0.38926174496644295,0.386076769103968
P0090,Farol decorativo,Decoracion,173,12,60,2025-06-27,28,0.5659722222222222,0.40268456375838924,Media,0.3468208092485549,0.06936416184971098,1,0.5,0.40268456375838924,0.38467820149745896
P0229,Figura Feng Shui,Decoracion,36,50,50,2025-07-18,349,0.09027777777777778,0.33557046979865773,Baja,1.3888888888888888,1.3888888888888888,0,0.0,0.33557046979865773,0.3784489187173751
P0268,Plato para mascotas,Mascotas,296,18,53,2025-10-31,69,0.9930555555555555,0.35570469798657717,Media,0.17905405405405406,0.060810810810810814,0,0.5,0.35570469798657717,0.36887357155813527
P0170,Farol decorativo,Decoracion,265,13,53,2025-12-21,342,0.8854166666666666,0.35570469798657717,Media,0.2,0.04905660377358491,0,0.5,0.35570469798657717,0.3665227301506901
P0028,Plato para mascotas,Mascotas,135,6,53,2025-06-21,218,0.4340277777777778,0.35570469798657717,Media,0.3925925925925926,0.044444444444444446,0,0.5,0.35570469798657717,0.365600298284862
P0188,Polo basico,Ropa,35,51,32,2025-09-23,16,0.08680555555555555,0.21476510067114093,Baja,0.9142857142857143,1.457142857142857,1,0.0,0.21476510067114093,0.3558581016299137
P0185,Palillos chinos,Cocina,53,63,49,2025-01-17,330,0.14930555555555552,0.32885906040268453,Baja,0.9245283018867925,1.1886792452830188,0,0.0,0.3288590604026846,0.33639356717740915
P0055,Crema hidratante,Belleza,56,59,52,2025-05-24,269,0.1597222222222222,0.348993288590604,Baja,0.9285714285714286,1.0535714285714286,0,0.0,0.348993288590604,0.31541227229146696
P0444,Organizador plastico,Hogar,76,79,45,2025-09-17,154,0.22916666666666669,0.30201342281879195,Baja,0.5921052631578947,1.0394736842105263,0,0.0,0.30201342281879195,0.29849876368774286
P0123,Sarten antiadherente,Cocina,40,44,36,2025-08-11,6,0.10416666666666667,0.24161073825503354,Baja,0.9,1.1,1,0.0,0.24161073825503357,0.29248322147651007
P0385,Lapicero gel,Papeleria,51,64,12,2025-09-20,336,0.1423611111111111,0.08053691275167785,Baja,0.23529411764705882,1.2549019607843137,0,0.0,0.08053691275167785,0.2751414659823661
P0196,Sarten antiadherente,Cocina,48,50,29,2025-11-14,245,0.13194444444444442,0.19463087248322147,Baja,0.6041666666666666,1.0416666666666667,0,0.0,0.19463087248322147,0.2667225950782998
P0260,Organizador plastico,Hogar,29,30,29,2025-01-01,119,0.06597222222222221,0.19463087248322147,Baja,1.0,1.0344827586206897,0,0.0,0.19463087248322147,0.2652858134691044
P0351,Mochi,Comida Asiatica,33,30,37,2025-08-18,310,0.0798611111111111,0.2483221476510067,Baja,1.121212121212121,0.9090909090909091,0,0.0,0.2483221476510067,0.25631482611348383
P0092,Palillos chinos,Cocina,91,73,47,2025-01-10,312,0.28125,0.31543624161073824,Baja,0.5164835164835165,0.8021978021978022,0,0.0,0.31543624161073824,0.2550704329227819
P0337,Escoba plegable,Hogar,19,19,17,2025-07-02,153,0.03125,0.11409395973154363,Baja,0.8947368421052632,1.0,0,0.0,0.11409395973154363,0.2342281879194631
P0476,Te verde japones,Comida Asiatica,31,34,4,2025-07-24,59,0.07291666666666666,0.026845637583892617,Baja,0.12903225806451613,1.096774193548387,0,0.0,0.026845637583892617,0.2274085299848452
P0368,Cable Tipo C,Electronica,115,74,44,2025-11-25,301,0.3645833333333333,0.2953020134228188,Baja,0.3826086956521739,0.6434782608695652,0,0.0,0.2953020134228188,0.2172862562007587
P0292,Escoba plegable,Hogar,51,43,24,2025-07-07,302,0.1423611111111111,0.1610738255033557,Baja,0.47058823529411764,0.8431372549019608,0,0.0,0.1610738255033557,0.21694959863139887
P0414,Lapicero gel,Papeleria,85,50,47,2025-01-15,361,0.2604166666666667,0.31543624161073824,Baja,0.5529411764705883,0.5882352941176471,0,0.0,0.31543624161073824,0.21227793130675088
P0402,Luz LED USB,Electronica,109,76,35,2025-05-27,30,0.34375,0.2348993288590604,Baja,0.3211009174311927,0.6972477064220184,0,0.0,0.2348993288590604,0.2099193399421218
P0041,Luz LED USB,Electronica,60,58,8,2025-10-10,27,0.1736111111111111,0.053691275167785234,Baja,0.13333333333333333,0.9666666666666667,1,0.0,0.053691275167785234,0.20944071588366892
P0204,Farol decorativo,Decoracion,56,53,9,2025-04-09,20,0.1597222222222222,0.060402684563758385,Baja,0.16071428571428573,0.9464285714285714,1,0.0,0.06040268456375839,0.2074065196548418
P0318,Mascarilla coreana,Belleza,110,56,52,2025-05-04,231,0.3472222222222222,0.348993288590604,Baja,0.4727272727272727,0.509090909090909,0,0.0,0.348993288590604,0.20651616839536302
P0110,Mini ventilador USB,Electronica,10,9,12,2025-12-12,46,0.0,0.08053691275167785,Baja,1.2,0.9,0,0.0,0.08053691275167785,0.2041610738255034
P0395,Caja multiuso,Hogar,84,61,23,2025-06-25,150,0.2569444444444444,0.15436241610738255,Baja,0.27380952380952384,0.7261904761904762,0,0.0,0.15436241610738255,0.19154682007031001
P0210,Incienso japones,Decoracion,90,44,45,2025-08-12,318,0.2777777777777778,0.30201342281879195,Baja,0.5,0.4888888888888889,0,0.0,0.30201342281879195,0.18838180462341536
P0035,Polo basico,Ropa,11,5,48,2025-09-11,140,0.003472222222222217,0.3221476510067114,Baja,4.363636363636363,0.45454545454545453,0,0.0,0.3221476510067114,0.18755338621110434
P0061,Palillos chinos,Cocina,95,61,29,2025-08-08,69,0.2951388888888889,0.19463087248322147,Baja,0.30526315789473685,0.6421052631578947,0,0.0,0.19463087248322147,0.1868103143765454
P0195,Vaporizador de bambu,Cocina,43,34,13,2025-05-21,274,0.11458333333333333,0.087248322147651,Baja,0.3023255813953488,0.7906976744186046,0,0.0,0.087248322147651,0.18431403152801623
P0400,Figura Feng Shui,Decoracion,126,57,46,2025-05-22,39,0.4027777777777778,0.3087248322147651,Baja,0.36507936507936506,0.4523809523809524,0,0.0,0.3087248322147651,0.18309364014062002
P0077,Pijama,Ropa,118,57,42,2025-07-05,223,0.375,0.28187919463087246,Baja,0.3559322033898305,0.4830508474576271,0,0.0,0.28187919463087246,0.18117392788078718
P0451,Cepillo facial,Belleza,101,67,24,2025-05-05,111,0.3159722222222222,0.1610738255033557,Baja,0.2376237623762376,0.6633663366336634,0,0.0,0.1610738255033557,0.18099541497773938
P0287,Correa retractil,Mascotas,77,54,19,2025-04-10,60,0.2326388888888889,0.12751677852348994,Baja,0.24675324675324675,0.7012987012987013,0,0.0,0.12751677852348994,0.17851477381678726
P0139,Correa retractil,Mascotas,113,55,39,2025-07-17,134,0.3576388888888889,0.26174496644295303,Baja,0.34513274336283184,0.48672566371681414,0,0.0,0.26174496644295303,0.17586862267624875
P0265,Mini ventilador USB,Electronica,95,51,34,2025-07-12,311,0.2951388888888889,0.22818791946308725,Baja,0.35789473684210527,0.5368421052631579,0,0.0,0.22818791946308725,0.17582479689155778
P0067,Arena para gato,Mascotas,177,78,43,2025-02-13,285,0.579861111111111,0.2885906040268456,Baja,0.24293785310734464,0.4406779661016949,0,0.0,0.28859060402684567,0.17471277442839267
P0025,Cuaderno kawaii,Papeleria,189,66,52,2025-09-25,295,0.6215277777777778,0.348993288590604,Baja,0.2751322751322751,0.3492063492063492,0,0.0,0.348993288590604,0.17453925641845103
P0131,Repisa modular,Hogar,110,77,17,2025-09-22,38,0.3472222222222222,0.11409395973154363,Baja,0.15454545454545454,0.7,0,0.0,0.11409395973154363,0.17422818791946307
P0369,Salsa de soya,Comida Asiatica,93,61,21,2025-07-15,178,0.2881944444444444,0.14093959731543623,Baja,0.22580645161290322,0.6559139784946236,0,0.0,0.14093959731543623,0.1734646748935556
P0088,Polo basico,Ropa,23,19,1,2025-02-23,259,0.04513888888888888,0.006711409395973154,Baja,0.043478260869565216,0.8260869565217391,0,0.0,0.006711409395973154,0.16723081412313978
P0128,Correa retractil,Mascotas,151,68,38,2025-10-20,139,0.48958333333333337,0.2550335570469799,Baja,0.25165562913907286,0.4503311258278146,0,0.0,0.2550335570469799,0.16657629227965687
P0492,Luz LED USB,Electronica,147,57,44,2025-10-30,53,0.4756944444444444,0.2953020134228188,Baja,0.29931972789115646,0.3877551020408163,0,0.0,0.2953020134228188,0.1661416244350089
P0140,Sarten antiadherente,Cocina,188,76,42,2025-01-15,111,0.6180555555555556,0.28187919463087246,Baja,0.22340425531914893,0.40425531914893614,0,0.0,0.28187919463087246,0.16541482221904896
P0427,Shampoo canino,Mascotas,99,73,8,2025-06-02,347,0.3090277777777778,0.053691275167785234,Baja,0.08080808080808081,0.7373737373737373,0,0.0,0.053691275167785234,0.16358213002508304
P0012,Polo basico,Ropa,50,33,15,2025-10-28,65,0.1388888888888889,0.10067114093959731,Baja,0.3,0.66,0,0.0,0.10067114093959731,0.1622013422818792
P0465,Plato para mascotas,Mascotas,74,40,25,2025-02-06,1,0.2222222222222222,0.16778523489932887,Baja,0.33783783783783783,0.5405405405405406,1,0.0,0.16778523489932887,0.15844367857790678
P0145,Escoba plegable,Hogar,104,40,36,2025-10-09,299,0.3263888888888889,0.24161073825503354,Baja,0.34615384615384615,0.38461538461538464,0,0.0,0.24161073825503357,0.149406298399587
P0223,Plato para mascotas,Mascotas,67,30,29,2025-01-04,99,0.19791666666666663,0.19463087248322147,Baja,0.43283582089552236,0.44776119402985076,0,0.0,0.19463087248322147,0.1479415005509366
P0445,Cable Tipo C,Electronica,243,55,50,2025-09-19,315,0.8090277777777778,0.33557046979865773,Baja,0.205761316872428,0.22633744855967078,0,0.0,0.33557046979865773,0.14593863065153148
P0375,Pijama,Ropa,95,53,17,2025-04-08,198,0.2951388888888889,0.11409395973154363,Baja,0.17894736842105263,0.5578947368421052,0,0.0,0.11409395973154363,0.14580713528788414
P0199,Polo basico,Ropa,82,19,49,2025-12-10,140,0.25,0.32885906040268453,Baja,0.5975609756097561,0.23170731707317074,0,0.0,0.3288590604026846,0.14499918153543953
P0187,Stickers decorativos,Papeleria,158,74,25,2025-03-30,268,0.5138888888888888,0.16778523489932887,Baja,0.15822784810126583,0.46835443037974683,0,0.0,0.16778523489932887,0.14400645654574804
P0361,Incienso japones,Decoracion,70,14,50,2025-09-16,107,0.20833333333333331,0.33557046979865773,Baja,0.7142857142857143,0.2,0,0.0,0.33557046979865773,0.14067114093959732
P0454,Farol decorativo,Decoracion,276,58,47,2025-05-20,246,0.923611111111111,0.31543624161073824,Baja,0.17028985507246377,0.21014492753623187,0,0.0,0.31543624161073824,0.13665985799046784
P0282,Fideos udon,Comida Asiatica,272,78,39,2025-06-08,71,0.9097222222222222,0.26174496644295303,Baja,0.14338235294117646,0.2867647058823529,0,0.0,0.26174496644295303,0.1358764311093565
P0456,Mini ventilador USB,Electronica,156,30,48,2025-04-18,236,0.5069444444444444,0.3221476510067114,Baja,0.3076923076923077,0.19230769230769232,0,0.0,0.3221476510067114,0.1351058337635519
P0102,Audifonos Bluetooth,Electronica,261,42,50,2025-04-08,338,0.8715277777777778,0.33557046979865773,Baja,0.19157088122605365,0.16091954022988506,0,0.0,0.33557046979865773,0.13285504898557432
P0366,Pijama,Ropa,93,28,36,2025-08-01,364,0.2881944444444444,0.24161073825503354,Baja,0.3870967741935484,0.3010752688172043,0,0.0,0.24161073825503357,0.13269827523995092
P0325,Repisa modular,Hogar,236,56,42,2025-01-21,42,0.7847222222222222,0.28187919463087246,Baja,0.17796610169491525,0.23728813559322035,0,0.0,0.28187919463087246,0.13202138550790582
P0279,Figura Feng Shui,Decoracion,290,40,51,2025-09-28,324,0.9722222222222222,0.3422818791946309,Baja,0.17586206896551723,0.13793103448275862,0,0.0,0.3422818791946309,0.13027077065494097
P0376,Organizador plastico,Hogar,14,6,22,2025-04-22,57,0.013888888888888881,0.1476510067114094,Baja,1.5714285714285714,0.42857142857142855,0,0.0,0.1476510067114094,0.13000958772770854
P0208,Pijama,Ropa,49,29,5,2025-08-14,124,0.13541666666666663,0.03355704697986577,Baja,0.10204081632653061,0.5918367346938775,0,0.0,0.03355704697986577,0.12843446103273526
P0034,Polo basico,Ropa,160,35,42,2025-04-09,263,0.5208333333333334,0.28187919463087246,Baja,0.2625,0.21875,0,0.0,0.28187919463087246,0.12831375838926173
P0263,Pijama,Ropa,232,60,38,2025-12-06,151,0.7708333333333333,0.2550335570469799,Baja,0.16379310344827586,0.25862068965517243,0,0.0,0.2550335570469799,0.12823420504512845
P0178,Repisa modular,Hogar,202,55,36,2025-10-09,29,0.6666666666666666,0.24161073825503354,Baja,0.1782178217821782,0.2722772277227723,1,0.0,0.24161073825503357,0.12693866702106454
P0258,Medias termicas,Ropa,293,41,49,2025-04-30,44,0.982638888888889,0.32885906040268453,Baja,0.16723549488054607,0.13993174061433447,0,0.0,0.3288590604026846,0.12664406624367228
P0353,Ramen coreano,Comida Asiatica,128,75,4,2025-08-09,14,0.4097222222222222,0.026845637583892617,Baja,0.03125,0.5859375,1,0.0,0.026845637583892617,0.12524119127516778
P0044,Farol decorativo,Decoracion,108,41,24,2025-12-15,302,0.3402777777777778,0.1610738255033557,Baja,0.2222222222222222,0.37962962962962965,0,0.0,0.1610738255033557,0.12424807357693265
P0441,Arena para gato,Mascotas,56,24,19,2025-06-06,202,0.1597222222222222,0.12751677852348994,Baja,0.3392857142857143,0.42857142857142855,0,0.0,0.12751677852348994,0.1239693192713327
P0410,Mini ventilador USB,Electronica,129,59,16,2025-03-03,158,0.4131944444444444,0.10738255033557047,Baja,0.12403100775193798,0.4573643410852713,0,0.0,0.10738255033557047,0.12368763331772539
P0487,Sarten antiadherente,Cocina,155,75,13,2025-07-29,229,0.5034722222222222,0.087248322147651,Baja,0.08387096774193549,0.4838709677419355,0,0.0,0.087248322147651,0.12294869019268241
P0291,Medias termicas,Ropa,267,68,35,2025-09-20,85,0.892361111111111,0.2348993288590604,Baja,0.13108614232209737,0.2546816479400749,0,0.0,0.2348993288590604,0.1214061282457331
P0442,Repisa modular,Hogar,135,15,49,2025-10-21,64,0.4340277777777778,0.32885906040268453,Baja,0.362962962962963,0.1111111111111111,0,0.0,0.3288590604026846,0.1208799403430276
P0105,Correa retractil,Mascotas,282,73,34,2025-09-19,53,0.9444444444444444,0.22818791946308725,Baja,0.12056737588652482,0.25886524822695034,0,0.0,0.22818791946308725,0.12022942548431625
P0049,Arena para gato,Mascotas,255,52,39,2025-06-19,247,0.8506944444444444,0.26174496644295303,Baja,0.15294117647058825,0.20392156862745098,0,0.0,0.26174496644295303,0.11930780365837611
P0153,Ramen coreano,Comida Asiatica,126,30,35,2025-03-04,244,0.4027777777777778,0.2348993288590604,Baja,0.2777777777777778,0.23809523809523808,0,0.0,0.2348993288590604,0.11808884627676573
P0324,Mascarilla coreana,Belleza,291,72,34,2025-02-21,112,0.9756944444444443,0.22818791946308725,Baja,0.11683848797250859,0.24742268041237114,0,0.0,0.22818791946308725,0.11794091192140041
P0246,Pijama,Ropa,140,32,35,2025-04-03,207,0.4513888888888889,0.2348993288590604,Baja,0.25,0.22857142857142856,0,0.0,0.2348993288590604,0.11618408437200384
P0431,Medias termicas,Ropa,275,18,51,2025-04-28,201,0.9201388888888888,0.3422818791946309,Baja,0.18545454545454546,0.06545454545454546,0,0.0,0.3422818791946309,0.11577547284929836
P0399,Cepillo facial,Belleza,76,8,47,2025-10-21,143,0.22916666666666669,0.31543624161073824,Baja,0.618421052631579,0.10526315789473684,0,0.0,0.31543624161073824,0.11568350406216883
P0295,Mini ventilador USB,Electronica,205,17,49,2025-11-12,130,0.6770833333333333,0.32885906040268453,Baja,0.23902439024390243,0.08292682926829269,0,0.0,0.3288590604026846,0.11524308397446391
P0244,Te verde japones,Comida Asiatica,230,57,32,2025-11-03,300,0.7638888888888888,0.21476510067114093,Baja,0.1391304347826087,0.24782608695652175,0,0.0,0.21476510067114093,0.11399474759264663
P0014,Palillos chinos,Cocina,172,39,33,2025-09-18,231,0.5625,0.22147651006711408,Baja,0.19186046511627908,0.22674418604651161,0,0.0,0.2214765100671141,0.11179179022943656
P0149,Juguete para perro,Mascotas,296,13,51,2025-01-29,296,0.9930555555555555,0.3422818791946309,Baja,0.17229729729729729,0.04391891891891892,0,0.0,0.3422818791946309,0.11146834754217305
P0010,Mini ventilador USB,Electronica,200,22,44,2025-06-11,202,0.6597222222222222,0.2953020134228188,Baja,0.22,0.11,0,0.0,0.2953020134228188,0.11059060402684565
P0165,Figura Feng Shui,Decoracion,60,12,35,2025-04-06,88,0.1736111111111111,0.2348993288590604,Baja,0.5833333333333334,0.2,0,0.0,0.2348993288590604,0.11046979865771812
P0008,Mascarilla coreana,Belleza,273,51,35,2025-07-25,81,0.9131944444444444,0.2348993288590604,Baja,0.1282051282051282,0.18681318681318682,0,0.0,0.2348993288590604,0.10783243602035547
P0216,Crema hidratante,Belleza,233,17,46,2025-06-04,113,0.7743055555555555,0.3087248322147651,Baja,0.19742489270386265,0.07296137339055794,0,0.0,0.3087248322147651,0.10720972434254111
P0472,Taza termica,Cocina,224,59,27,2025-04-28,221,0.7430555555555555,0.18120805369127516,Baja,0.12053571428571429,0.26339285714285715,0,0.0,0.18120805369127516,0.10704098753595398
P0135,Polo basico,Ropa,279,64,30,2025-10-18,213,0.9340277777777778,0.20134228187919462,Baja,0.10752688172043011,0.22939068100358423,0,0.0,0.20134228187919462,0.10628082076447523
P0003,Repisa modular,Hogar,201,64,21,2025-06-10,314,0.6631944444444444,0.14093959731543623,Baja,0.1044776119402985,0.31840796019900497,0,0.0,0.14093959731543623,0.10596347123443187
P0394,Lapicero gel,Papeleria,199,37,34,2025-02-10,307,0.65625,0.22818791946308725,Baja,0.1708542713567839,0.18592964824120603,0,0.0,0.22818791946308725,0.10564230548716738
